,gene_id,SNPs,selected_hets,ratio
786,AGAP011229,1,0,0.0
787,AGAP011230,2,0,0.0
788,AGAP011231,2,0,0.0
789,AGAP011232,0,0,
790,AGAP011233,1,0,0.0
791,AGAP011234,2,2,1.0
792,AGAP011238,0,0,
793,AGAP011242,2,2,1.0
794,AGAP011243,0,0,
795,AGAP011244,2,0,0.0
796,AGAP011245,0,0,
797,AGAP011246,0,0,
798,AGAP011247,8,1,0.125
799,AGAP011248,0,0,
800,AGAP011249,7,5,0.7142857142857143
801,AGAP011250,0,0,
802,AGAP011251,0,0,
803,AGAP011252,0,0,
804,AGAP011253,0,0,
805,AGAP011254,1,1,1.0
806,AGAP011255,32,15,0.46875
807,AGAP011256,0,0,
808,AGAP011259,0,0,
809,AGAP011260,0,0,
810,AGAP011261,0,0,
811,AGAP011262,0,0,
812,AGAP011263,0,0,
813,AGAP011264,0,0,
814,AGAP011265,0,0,
815,AGAP011266,0,0,
816,AGAP011267,2,0,0.0
817,AGAP011268,0,0,
818,AGAP011270,1,0,0.0
819,AGAP011271,30,17,0.5666666666666667
820,AGAP011274,2,1,0.5
821,AGAP011275,10,3,0.3
822,AGAP011276,10,0,0.0
823,AGAP011277,2,0,0.0
824,AGAP011278,6,0,0.0
825,AGAP011279,2,0,0.0
826,AGAP011280,1,0,0.0
827,AGAP011281,0,0,
828,AGAP011282,0,0,
829,AGAP011283,2,0,0.0
830,AGAP011284,1,1,1.0
831,AGAP011285,0,0,
832,AGAP011286,0,0,
833,AGAP011287,2,0,0.0
834,AGAP011288,0,0,
835,AGAP011291,0,0,
836,AGAP011292,0,0,
837,AGAP011293,1,0,0.0
838,AGAP011294,0,0,
839,AGAP011296,8,0,0.0
840,AGAP011298,0,0,
841,AGAP011299,0,0,
842,AGAP011300,0,0,
843,AGAP011301,7,1,0.14285714285714285
844,AGAP011302,2,0,0.0
845,AGAP011303,0,0,
846,AGAP011305,0,0,
847,AGAP011306,1,0,0.0
848,AGAP011307,0,0,
849,AGAP011308,6,1,0.16666666666666666
850,AGAP011309,0,0,
851,AGAP011310,0,0,
852,AGAP011312,0,0,
853,AGAP011313,0,0,
854,AGAP011314,16,4,0.25
855,AGAP011315,2,1,0.5
856,AGAP011316,0,0,
857,AGAP011317,0,0,
858,AGAP011318,10,0,0.0
859,AGAP011319,1,0,0.0
860,AGAP011320,5,0,0.0
861,AGAP011321,1,0,0.0
862,AGAP011322,8,0,0.0
863,AGAP011323,2,1,0.5
864,AGAP011324,2,2,1.0
865,AGAP011325,10,0,0.0
866,AGAP011326,3,3,1.0
867,AGAP011327,7,4,0.5714285714285714
868,AGAP011328,2,1,0.5
869,AGAP011329,1,1,1.0
870,AGAP011330,0,0,
871,AGAP011331,3,1,0.3333333333333333
872,AGAP011332,5,2,0.4
873,AGAP011333,16,4,0.25
874,AGAP011334,7,0,0.0
875,AGAP011336,2,2,1.0
876,AGAP011337,0,0,
877,AGAP011338,0,0,
878,AGAP011339,0,0,
879,AGAP011340,0,0,
880,AGAP011341,10,0,0.0
881,AGAP011344,0,0,
882,AGAP011345,1,1,1.0
883,AGAP011346,0,0,
884,AGAP011347,0,0,
885,AGAP011348,1,0,0.0
886,AGAP011349,0,0,
887,AGAP011350,2,1,0.5
888,AGAP011351,2,2,1.0
889,AGAP011352,6,0,0.0
890,AGAP011353,2,2,1.0
891,AGAP011354,1,1,1.0
892,AGAP011355,3,2,0.6666666666666666
893,AGAP011356,0,0,
894,AGAP011357,0,0,
895,AGAP011358,0,0,
896,AGAP011359,0,0,
897,AGAP011360,8,1,0.125
898,AGAP011361,0,0,
899,AGAP011362,3,0,0.0
900,AGAP011363,3,0,0.0
901,AGAP011364,0,0,
902,AGAP011365,0,0,
903,AGAP011366,1,0,0.0
904,AGAP011367,0,0,
905,AGAP011368,0,0,
906,AGAP011369,0,0,
907,AGAP011370,13,0,0.0
908,AGAP011371,15,0,0.0
909,AGAP011372,0,0,
910,AGAP011373,1,0,0.0
911,AGAP011374,1,0,0.0
912,AGAP011375,0,0,
913,AGAP011376,2,0,0.0
914,AGAP011377,3,0,0.0
915,AGAP011378,0,0,
916,AGAP011379,30,14,0.4666666666666667
917,AGAP011383,3,0,0.0
918,AGAP011384,11,3,0.2727272727272727
919,AGAP011387,1,1,1.0
920,AGAP011388,1,1,1.0
921,AGAP011389,1,1,1.0
922,AGAP011390,7,2,0.2857142857142857
923,AGAP011391,2,1,0.5
924,AGAP011392,0,0,
925,AGAP011393,0,0,
926,AGAP011394,0,0,
927,AGAP011395,9,9,1.0
928,AGAP011398,0,0,
929,AGAP011401,0,0,
930,AGAP011402,0,0,
931,AGAP011403,1,1,1.0
932,AGAP011404,0,0,
933,AGAP011405,4,4,1.0
934,AGAP011409,0,0,
935,AGAP011412,1,0,0.0
936,AGAP011413,0,0,
937,AGAP011414,18,0,0.0
938,AGAP011415,0,0,
939,AGAP011416,0,0,
940,AGAP011417,3,0,0.0
941,AGAP011420,0,0,
942,AGAP011421,12,4,0.3333333333333333
943,AGAP011422,36,8,0.2222222222222222
944,AGAP011423,0,0,
945,AGAP011424,0,0,
946,AGAP011425,6,5,0.8333333333333334
947,AGAP011426,2,0,0.0
948,AGAP011431,4,0,0.0
949,AGAP011432,0,0,
950,AGAP011433,5,0,0.0
951,AGAP011434,0,0,
952,AGAP011435,1,0,0.0
953,AGAP011438,5,1,0.2
954,AGAP011439,0,0,
955,AGAP011440,6,6,1.0
956,AGAP011441,2,0,0.0
957,AGAP011442,1,0,0.0
958,AGAP011443,2,0,0.0
959,AGAP011444,0,0,
960,AGAP011445,9,9,1.0
961,AGAP011446,3,0,0.0
962,AGAP011447,0,0,
963,AGAP011448,0,0,
964,AGAP011449,1,0,0.0
965,AGAP011452,8,0,0.0
966,AGAP011453,1,0,0.0
967,AGAP011454,0,0,
968,AGAP011455,0,0,
969,AGAP011456,0,0,
970,AGAP011457,0,0,
971,AGAP011458,0,0,
972,AGAP011459,0,0,
973,AGAP011460,0,0,
974,AGAP011462,1,0,0.0
975,AGAP011463,1,1,1.0
976,AGAP011464,0,0,
977,AGAP011467,0,0,
978,AGAP011468,0,0,
979,AGAP011469,4,0,0.0
980,AGAP011470,0,0,
981,AGAP011471,2,2,1.0
982,AGAP011472,0,0,
983,AGAP011473,0,0,
984,AGAP011474,3,0,0.0
985,AGAP011475,0,0,
986,AGAP011476,0,0,
987,AGAP011477,0,0,
988,AGAP011478,0,0,
989,AGAP011479,0,0,
990,AGAP011480,5,0,0.0
991,AGAP011481,9,0,0.0
992,AGAP011482,1,0,0.0
993,AGAP011483,9,0,0.0
994,AGAP011484,0,0,
995,AGAP011487,8,4,0.5
996,AGAP011488,0,0,
997,AGAP011491,1,1,1.0
998,AGAP011492,0,0,
999,AGAP011493,3,1,0.3333333333333333
1000,AGAP011494,0,0,
1001,AGAP011495,0,0,
1002,AGAP011496,0,0,
1003,AGAP011497,1,0,0.0
1004,AGAP011499,2,0,0.0
1005,AGAP011501,0,0,
1006,AGAP011502,0,0,
1007,AGAP011503,0,0,
1008,AGAP011504,0,0,
1009,AGAP011505,0,0,
1010,AGAP011506,1,0,0.0
1011,AGAP011507,0,0,
1012,AGAP011508,5,4,0.8
1013,AGAP011509,4,0,0.0
1014,AGAP011510,0,0,
1015,AGAP011511,4,0,0.0
1016,AGAP011512,2,0,0.0
1017,AGAP011513,1,0,0.0
1018,AGAP011514,0,0,
1019,AGAP011515,2,0,0.0
1020,AGAP011516,0,0,
1021,AGAP011517,21,12,0.5714285714285714
1022,AGAP011518,30,0,0.0
1023,AGAP011519,19,8,0.42105263157894735
1024,AGAP011520,29,19,0.6551724137931034
1025,AGAP011521,3,3,1.0
1026,AGAP011522,7,6,0.8571428571428571
1027,AGAP011523,24,0,0.0
1028,AGAP011524,11,0,0.0
1029,AGAP011530,0,0,
1030,AGAP011531,6,5,0.8333333333333334
1031,AGAP011532,6,6,1.0
1032,AGAP011533,2,2,1.0
1033,AGAP011534,0,0,
1034,AGAP011535,0,0,
1035,AGAP011536,1,1,1.0
1036,AGAP011538,0,0,
1037,AGAP011539,1,0,0.0
1038,AGAP011540,0,0,
1039,AGAP011541,3,2,0.6666666666666666
1040,AGAP011542,1,0,0.0
1041,AGAP011545,8,1,0.125
1042,AGAP011546,18,2,0.1111111111111111
1043,AGAP011547,0,0,
1044,AGAP011548,0,0,
1045,AGAP011549,2,0,0.0
1046,AGAP011550,0,0,
1047,AGAP011551,3,0,0.0
1048,AGAP011552,1,0,0.0
1049,AGAP011553,0,0,
1050,AGAP011554,0,0,
1051,AGAP011555,0,0,
1052,AGAP011556,3,0,0.0
1053,AGAP011557,5,0,0.0
1054,AGAP011560,5,0,0.0
1055,AGAP011561,0,0,
1056,AGAP011562,1,0,0.0
1057,AGAP011563,0,0,
1058,AGAP011564,0,0,
1059,AGAP011565,0,0,
1060,AGAP011568,0,0,
1061,AGAP011569,6,0,0.0
1062,AGAP011570,9,7,0.7777777777777778
1063,AGAP011571,0,0,
1064,AGAP011572,9,1,0.1111111111111111
1065,AGAP011573,4,1,0.25
1066,AGAP011574,0,0,
1067,AGAP011575,0,0,
1068,AGAP011579,0,0,
1069,AGAP011580,0,0,
1070,AGAP011581,0,0,
1071,AGAP011582,0,0,
1072,AGAP011583,1,0,0.0
1073,AGAP011584,0,0,
1074,AGAP011585,0,0,
1075,AGAP011586,0,0,
1076,AGAP011587,0,0,
1077,AGAP011588,0,0,
1078,AGAP011589,0,0,
1079,AGAP011590,0,0,
1080,AGAP011592,14,2,0.14285714285714285
1081,AGAP011593,1,0,0.0
1082,AGAP011594,0,0,
1083,AGAP011595,0,0,
1084,AGAP011596,0,0,
1085,AGAP011597,0,0,
1086,AGAP011598,0,0,
1087,AGAP011599,7,1,0.14285714285714285
1088,AGAP011600,4,1,0.25
1089,AGAP011601,0,0,
1090,AGAP011602,0,0,
1091,AGAP011603,17,2,0.11764705882352941
1092,AGAP011604,0,0,
1093,AGAP011605,2,1,0.5
1094,AGAP011608,0,0,
1095,AGAP011609,42,1,0.023809523809523808
1096,AGAP011610,2,0,0.0
1097,AGAP011611,0,0,
1098,AGAP011613,1,0,0.0
1099,AGAP011614,8,0,0.0
1100,AGAP011615,0,0,
1101,AGAP011616,1,0,0.0
1102,AGAP011617,12,0,0.0
1103,AGAP011618,4,0,0.0
1104,AGAP011619,0,0,
1105,AGAP011620,3,0,0.0
1106,AGAP011621,0,0,
1107,AGAP011622,2,1,0.5
1108,AGAP011623,3,0,0.0
1109,AGAP011625,1,0,0.0
1110,AGAP011626,0,0,
1111,AGAP011627,5,2,0.4
1112,AGAP011629,0,0,
1113,AGAP011630,0,0,
1114,AGAP011631,0,0,
1115,AGAP011634,0,0,
1116,AGAP011635,0,0,
1117,AGAP011636,0,0,
1118,AGAP011637,0,0,
1119,AGAP011638,0,0,
1120,AGAP011640,20,18,0.9
1121,AGAP011641,6,0,0.0
1122,AGAP011642,11,0,0.0
1123,AGAP011643,10,0,0.0
1124,AGAP011644,16,14,0.875
1125,AGAP011647,3,0,0.0
1126,AGAP011648,13,0,0.0
1127,AGAP011649,7,0,0.0
1128,AGAP011652,9,9,1.0
1129,AGAP011653,2,0,0.0
1130,AGAP011654,9,0,0.0
1131,AGAP011655,16,0,0.0
1132,AGAP011656,17,5,0.29411764705882354
1133,AGAP011657,3,1,0.3333333333333333
1134,AGAP011659,44,33,0.75
1135,AGAP011660,0,0,
1136,AGAP011661,6,6,1.0
1137,AGAP011664,5,0,0.0
1138,AGAP011665,5,0,0.0
1139,AGAP011666,22,0,0.0
1140,AGAP011667,13,0,0.0
1141,AGAP011670,1,0,0.0
1142,AGAP011673,1,1,1.0
1143,AGAP011674,2,2,1.0
1144,AGAP011675,0,0,
1145,AGAP011676,1,0,0.0
1146,AGAP011677,0,0,
1147,AGAP011678,1,1,1.0
1148,AGAP011679,2,0,0.0
1149,AGAP011680,0,0,
1150,AGAP011681,0,0,
1151,AGAP011684,0,0,
1152,AGAP011685,0,0,
1153,AGAP011686,0,0,
1154,AGAP011687,1,1,1.0
1155,AGAP011688,9,4,0.4444444444444444
1156,AGAP011689,0,0,
1157,AGAP011690,1,0,0.0
1158,AGAP011693,2,0,0.0
1159,AGAP011694,7,2,0.2857142857142857
1160,AGAP011695,0,0,
1161,AGAP011696,3,0,0.0
1162,AGAP011697,3,0,0.0
1163,AGAP011698,7,0,0.0
1164,AGAP011701,14,10,0.7142857142857143
1165,AGAP011702,2,2,1.0
1166,AGAP011704,0,0,
1167,AGAP011705,1,1,1.0
1168,AGAP011706,0,0,
1169,AGAP011707,0,0,
1170,AGAP011708,1,0,0.0
1171,AGAP011711,0,0,
1172,AGAP011712,0,0,
1173,AGAP011713,0,0,
1174,AGAP011716,0,0,
1175,AGAP011717,0,0,
1176,AGAP011718,0,0,
1177,AGAP011719,0,0,
1178,AGAP011720,0,0,
1179,AGAP011721,0,0,
1180,AGAP011723,14,2,0.14285714285714285
1181,AGAP011724,5,2,0.4
1182,AGAP011727,0,0,
1183,AGAP011729,0,0,
1184,AGAP011730,0,0,
1185,AGAP011731,0,0,
1186,AGAP011732,0,0,
1187,AGAP011733,0,0,
1188,AGAP011734,0,0,
1189,AGAP011735,0,0,
1190,AGAP011736,0,0,
1191,AGAP011739,0,0,
1192,AGAP011740,0,0,
1193,AGAP011743,0,0,
1194,AGAP011744,0,0,
1195,AGAP011745,0,0,
1196,AGAP011746,0,0,
1197,AGAP011749,4,0,0.0
1198,AGAP011750,0,0,
1199,AGAP011751,0,0,
1200,AGAP011752,3,0,0.0
1201,AGAP011753,0,0,
1202,AGAP011756,0,0,
1203,AGAP011757,7,5,0.7142857142857143
1204,AGAP011758,7,3,0.42857142857142855
1205,AGAP011759,3,0,0.0
1206,AGAP011760,0,0,
1207,AGAP011761,0,0,
1208,AGAP011762,1,1,1.0
1209,AGAP011763,2,1,0.5
1210,AGAP011764,1,1,1.0
1211,AGAP011765,0,0,
1212,AGAP011766,1,1,1.0
1213,AGAP011767,0,0,
1214,AGAP011768,3,2,0.6666666666666666
1215,AGAP011769,0,0,
1216,AGAP011770,3,3,1.0
1217,AGAP011771,3,1,0.3333333333333333
1218,AGAP011772,0,0,
1219,AGAP011773,5,3,0.6
1220,AGAP011774,3,3,1.0
1221,AGAP011775,0,0,
1222,AGAP011776,1,1,1.0
1223,AGAP011777,0,0,
1224,AGAP011778,0,0,
1225,AGAP011779,5,3,0.6
1226,AGAP011780,1,0,0.0
1227,AGAP011781,2,2,1.0
1228,AGAP011782,0,0,
1229,AGAP011783,0,0,
1230,AGAP011784,0,0,
1231,AGAP011785,1,0,0.0
1232,AGAP011786,0,0,
1233,AGAP011787,3,0,0.0
1234,AGAP011788,3,3,1.0
1235,AGAP011789,1,1,1.0
1236,AGAP011790,0,0,
1237,AGAP011791,2,0,0.0
1238,AGAP011792,4,0,0.0
1239,AGAP011793,14,0,0.0
1240,AGAP011794,28,2,0.07142857142857142
1241,AGAP011795,3,3,1.0
1242,AGAP011796,7,1,0.14285714285714285
1243,AGAP011797,3,2,0.6666666666666666
1244,AGAP011799,0,0,
1245,AGAP011800,1,1,1.0
1246,AGAP011801,3,3,1.0
1247,AGAP011802,0,0,
1248,AGAP011803,1,1,1.0
1249,AGAP011804,0,0,
1250,AGAP011805,0,0,
1251,AGAP011806,3,0,0.0
1252,AGAP011807,3,0,0.0
1253,AGAP011808,1,0,0.0
1254,AGAP011809,2,0,0.0
1255,AGAP011810,2,0,0.0
1256,AGAP011811,0,0,
1257,AGAP011812,0,0,
1258,AGAP011813,1,0,0.0
1259,AGAP011814,1,1,1.0
1260,AGAP011815,13,7,0.5384615384615384
1261,AGAP011816,0,0,
1262,AGAP011817,0,0,
1263,AGAP011818,1,1,1.0
1264,AGAP011819,0,0,
1265,AGAP011820,0,0,
1266,AGAP011821,0,0,
1267,AGAP011822,0,0,
1268,AGAP011823,3,3,1.0
1269,AGAP011824,0,0,
1270,AGAP011825,0,0,
1271,AGAP011826,0,0,
1272,AGAP011827,0,0,
1273,AGAP011828,0,0,
1274,AGAP011829,0,0,
1275,AGAP011830,0,0,
1276,AGAP011831,1,1,1.0
1277,AGAP011832,6,0,0.0
1278,AGAP011833,0,0,
1279,AGAP011834,1,0,0.0
1280,AGAP011835,1,1,1.0
1281,AGAP011836,0,0,
1282,AGAP011837,0,0,
1283,AGAP011838,0,0,
1284,AGAP011839,0,0,
1285,AGAP011842,0,0,
1286,AGAP011843,0,0,
1287,AGAP011844,0,0,
1288,AGAP011845,0,0,
1289,AGAP011846,0,0,
1290,AGAP011847,0,0,
1291,AGAP011848,0,0,
1292,AGAP011849,0,0,
1293,AGAP011850,0,0,
1294,AGAP011852,3,0,0.0
1295,AGAP011854,4,0,0.0
1296,AGAP011855,0,0,
1297,AGAP011857,0,0,
1298,AGAP011858,0,0,
1299,AGAP011859,0,0,
1300,AGAP011860,0,0,
1301,AGAP011861,0,0,
1302,AGAP011862,0,0,
1303,AGAP011863,0,0,
1304,AGAP011864,0,0,
1305,AGAP011865,0,0,
1306,AGAP011866,0,0,
1307,AGAP011868,0,0,
1308,AGAP011869,0,0,
1309,AGAP011870,3,0,0.0
1310,AGAP011871,4,3,0.75
1311,AGAP011872,15,13,0.8666666666666667
1312,AGAP011874,18,0,0.0
1313,AGAP011875,103,53,0.5145631067961165
1314,AGAP011876,6,5,0.8333333333333334
1315,AGAP011877,6,3,0.5
1316,AGAP011878,4,0,0.0
1317,AGAP011879,4,3,0.75
1318,AGAP011880,30,17,0.5666666666666667
1319,AGAP011881,35,10,0.2857142857142857
1320,AGAP011883,10,3,0.3
1321,AGAP011884,6,3,0.5
1322,AGAP011885,5,0,0.0
1323,AGAP011886,6,3,0.5
1324,AGAP011887,9,7,0.7777777777777778
1325,AGAP011888,14,7,0.5
1326,AGAP011889,11,3,0.2727272727272727
1327,AGAP011892,15,7,0.4666666666666667
1328,AGAP011893,6,2,0.3333333333333333
1329,AGAP011895,11,5,0.45454545454545453
1330,AGAP011896,4,2,0.5
1331,AGAP011897,32,26,0.8125
1332,AGAP011898,17,12,0.7058823529411765
1333,AGAP011899,26,0,0.0
1334,AGAP011900,17,7,0.4117647058823529
1335,AGAP011901,0,0,
1336,AGAP011902,25,0,0.0
1337,AGAP011904,22,4,0.18181818181818182
1338,AGAP011905,6,0,0.0
1339,AGAP011906,6,3,0.5
1340,AGAP011907,3,0,0.0
1341,AGAP011908,8,0,0.0
1342,AGAP011909,10,0,0.0
1343,AGAP011910,17,0,0.0
1344,AGAP011911,33,0,0.0
1345,AGAP011912,6,0,0.0
1346,AGAP011913,15,0,0.0
1347,AGAP011914,13,0,0.0
1348,AGAP011915,6,0,0.0
1349,AGAP011916,49,0,0.0
1350,AGAP011917,0,0,
1351,AGAP011918,0,0,
1352,AGAP011919,0,0,
1353,AGAP011920,0,0,
1354,AGAP011921,0,0,
1355,AGAP011922,0,0,
1356,AGAP011923,0,0,
1357,AGAP011924,0,0,
1358,AGAP011925,2,0,0.0
1359,AGAP011926,0,0,
1360,AGAP011927,0,0,
1361,AGAP011929,0,0,
1362,AGAP011930,0,0,
1363,AGAP011931,0,0,
1364,AGAP011932,0,0,
1365,AGAP011933,0,0,
1366,AGAP011934,0,0,
1367,AGAP011935,0,0,
1368,AGAP011936,0,0,
1369,AGAP011937,0,0,
1370,AGAP011938,1,1,1.0
1371,AGAP011939,0,0,
1372,AGAP011940,0,0,
1373,AGAP011943,0,0,
1374,AGAP011944,0,0,
1375,AGAP011945,0,0,
1376,AGAP011946,0,0,
1377,AGAP011947,0,0,
1378,AGAP011948,0,0,
1379,AGAP011949,0,0,
1380,AGAP011950,0,0,
1381,AGAP011951,0,0,
1382,AGAP011952,0,0,
1383,AGAP011954,0,0,
1384,AGAP011955,0,0,
1385,AGAP011956,0,0,
1386,AGAP011957,0,0,
1387,AGAP011958,0,0,
1388,AGAP011959,0,0,
1389,AGAP011960,0,0,
1390,AGAP011961,0,0,
1391,AGAP011962,0,0,
1392,AGAP011963,0,0,
1393,AGAP011964,0,0,
1394,AGAP011965,0,0,
1395,AGAP011966,0,0,
1396,AGAP011967,0,0,
1397,AGAP011968,0,0,
1398,AGAP011969,0,0,
1399,AGAP011970,0,0,
1400,AGAP011971,0,0,
1401,AGAP011972,0,0,
1402,AGAP011973,0,0,
1403,AGAP011974,0,0,
1404,AGAP011975,0,0,
1405,AGAP011976,0,0,
1406,AGAP011977,0,0,
1407,AGAP011978,0,0,
1408,AGAP011979,0,0,
1409,AGAP011980,0,0,
1410,AGAP011981,0,0,
1411,AGAP011982,0,0,
1412,AGAP011983,0,0,
1413,AGAP011984,0,0,
1414,AGAP011985,0,0,
1415,AGAP011986,0,0,
1416,AGAP011987,0,0,
1417,AGAP011989,0,0,
1418,AGAP011990,0,0,
1419,AGAP011991,0,0,
1420,AGAP011992,0,0,
1421,AGAP011996,0,0,
1422,AGAP011997,0,0,
1423,AGAP011998,0,0,
1424,AGAP012000,0,0,
1425,AGAP012001,0,0,
1426,AGAP012002,0,0,
1427,AGAP012003,0,0,
1428,AGAP012004,0,0,
1429,AGAP012005,0,0,
1430,AGAP012006,0,0,
1431,AGAP012007,0,0,
1432,AGAP012008,0,0,
1433,AGAP012009,0,0,
1434,AGAP012010,0,0,
1435,AGAP012011,0,0,
1436,AGAP012012,0,0,
1437,AGAP012013,4,1,0.25
1438,AGAP012014,9,0,0.0
1439,AGAP012015,3,0,0.0
1440,AGAP012017,0,0,
1441,AGAP012018,5,4,0.8
1442,AGAP012019,0,0,
1443,AGAP012020,0,0,
1444,AGAP012021,0,0,
1445,AGAP012023,9,7,0.7777777777777778
1446,AGAP012026,15,2,0.13333333333333333
1447,AGAP012027,0,0,
1448,AGAP012028,0,0,
1449,AGAP012029,0,0,
1450,AGAP012030,0,0,
1451,AGAP012031,0,0,
1452,AGAP012032,0,0,
1453,AGAP012034,3,0,0.0
1454,AGAP012037,0,0,
1455,AGAP012040,0,0,
1456,AGAP012041,0,0,
1457,AGAP012042,0,0,
1458,AGAP012043,0,0,
1459,AGAP012044,0,0,
1460,AGAP012045,6,1,0.16666666666666666
1461,AGAP012046,0,0,
1462,AGAP012047,0,0,
1463,AGAP012048,6,5,0.8333333333333334
1464,AGAP012049,2,2,1.0
1465,AGAP012050,3,1,0.3333333333333333
1466,AGAP012051,0,0,
1467,AGAP012053,6,5,0.8333333333333334
1468,AGAP012056,0,0,
1469,AGAP012057,0,0,
1470,AGAP012058,0,0,
1471,AGAP012059,0,0,
1472,AGAP012065,0,0,
1473,AGAP012066,0,0,
1474,AGAP012067,10,0,0.0
1475,AGAP012068,5,5,1.0
1476,AGAP012069,8,0,0.0
1477,AGAP012070,37,0,0.0
1478,AGAP012071,0,0,
1479,AGAP012072,0,0,
1480,AGAP012076,2,0,0.0
1481,AGAP012077,4,2,0.5
1482,AGAP012078,0,0,
1483,AGAP012079,18,10,0.5555555555555556
1484,AGAP012080,0,0,
1485,AGAP012081,0,0,
1486,AGAP012082,1,1,1.0
1487,AGAP012083,1,0,0.0
1488,AGAP012084,4,4,1.0
1489,AGAP012087,26,17,0.6538461538461539
1490,AGAP012088,18,16,0.8888888888888888
1491,AGAP012089,12,9,0.75
1492,AGAP012090,20,17,0.85
1493,AGAP012091,2,0,0.0
1494,AGAP012092,7,7,1.0
1495,AGAP012093,7,6,0.8571428571428571
1496,AGAP012096,6,5,0.8333333333333334
1497,AGAP012097,5,5,1.0
1498,AGAP012100,0,0,
1499,AGAP012101,12,8,0.6666666666666666
1500,AGAP012103,6,5,0.8333333333333334
1501,AGAP012104,25,22,0.88
1502,AGAP012105,9,9,1.0
1503,AGAP012106,3,2,0.6666666666666666
1504,AGAP012107,26,14,0.5384615384615384
1505,AGAP012108,21,21,1.0
1506,AGAP012109,16,16,1.0
1507,AGAP012111,16,11,0.6875
1508,AGAP012112,19,16,0.8421052631578947
1509,AGAP012113,5,5,1.0
1510,AGAP012114,12,12,1.0
1511,AGAP012115,34,29,0.8529411764705882
1512,AGAP012118,32,22,0.6875
1513,AGAP012119,14,14,1.0
1514,AGAP012120,22,19,0.8636363636363636
1515,AGAP012121,18,18,1.0
1516,AGAP012122,10,2,0.2
1517,AGAP012123,57,7,0.12280701754385964
1518,AGAP012124,5,5,1.0
1519,AGAP012125,3,2,0.6666666666666666
1520,AGAP012126,8,6,0.75
1521,AGAP012129,12,5,0.4166666666666667
1522,AGAP012130,10,0,0.0
1523,AGAP012131,3,0,0.0
1524,AGAP012132,0,0,
1525,AGAP012134,52,36,0.6923076923076923
1526,AGAP012135,10,7,0.7
1527,AGAP012136,1,0,0.0
1528,AGAP012137,2,1,0.5
1529,AGAP012138,2,1,0.5
1530,AGAP012139,26,12,0.46153846153846156
1531,AGAP012140,18,5,0.2777777777777778
1532,AGAP012141,58,18,0.3103448275862069
1533,AGAP012142,9,3,0.3333333333333333
1534,AGAP012143,14,5,0.35714285714285715
1535,AGAP012144,10,6,0.6
1536,AGAP012145,5,1,0.2
1537,AGAP012146,38,15,0.39473684210526316
1538,AGAP012147,0,0,
1539,AGAP012148,23,12,0.5217391304347826
1540,AGAP012152,7,4,0.5714285714285714
1541,AGAP012154,10,2,0.2
1542,AGAP012155,29,12,0.41379310344827586
1543,AGAP012156,17,0,0.0
1544,AGAP012159,38,13,0.34210526315789475
1545,AGAP012160,44,38,0.8636363636363636
1546,AGAP012161,28,0,0.0
1547,AGAP012162,5,0,0.0
1548,AGAP012163,68,20,0.29411764705882354
1549,AGAP012164,6,0,0.0
1550,AGAP012166,11,0,0.0
1551,AGAP012167,14,5,0.35714285714285715
1552,AGAP012168,4,2,0.5
1553,AGAP012173,30,0,0.0
1554,AGAP012174,16,6,0.375
1555,AGAP012175,36,9,0.25
1556,AGAP012176,10,0,0.0
1557,AGAP012177,0,0,
1558,AGAP012178,6,3,0.5
1559,AGAP012179,6,0,0.0
1560,AGAP012180,0,0,
1561,AGAP012181,28,0,0.0
1562,AGAP012182,0,0,
1563,AGAP012183,14,5,0.35714285714285715
1564,AGAP012184,7,6,0.8571428571428571
1565,AGAP012185,38,14,0.3684210526315789
1566,AGAP012186,29,10,0.3448275862068966
1567,AGAP012187,4,4,1.0
1568,AGAP012188,1,0,0.0
1569,AGAP012189,4,0,0.0
1570,AGAP012190,19,0,0.0
1571,AGAP012191,0,0,
1572,AGAP012192,15,5,0.3333333333333333
1573,AGAP012193,9,6,0.6666666666666666
1574,AGAP012194,2,0,0.0
1575,AGAP012195,0,0,
1576,AGAP012196,0,0,
1577,AGAP012197,1,0,0.0
1578,AGAP012198,0,0,
1579,AGAP012199,0,0,
1580,AGAP012200,0,0,
1581,AGAP012201,0,0,
1582,AGAP012202,0,0,
1583,AGAP012203,22,11,0.5
1584,AGAP012204,1,0,0.0
1585,AGAP012207,6,1,0.16666666666666666
1586,AGAP012208,20,0,0.0
1587,AGAP012212,0,0,
1588,AGAP012216,2,1,0.5
1589,AGAP012217,4,3,0.75
1590,AGAP012218,8,1,0.125
1591,AGAP012219,48,20,0.4166666666666667
1592,AGAP012220,15,0,0.0
1593,AGAP012221,0,0,
1594,AGAP012224,14,0,0.0
1595,AGAP012225,5,0,0.0
1596,AGAP012226,31,4,0.12903225806451613
1597,AGAP012227,0,0,
1598,AGAP012228,0,0,
1599,AGAP012229,8,6,0.75
1600,AGAP012230,5,0,0.0
1601,AGAP012231,0,0,
1602,AGAP012235,0,0,
1603,AGAP012236,12,1,0.08333333333333333
1604,AGAP012239,0,0,
1605,AGAP012240,0,0,
1606,AGAP012241,0,0,
1607,AGAP012244,0,0,
1608,AGAP012245,0,0,
1609,AGAP012246,0,0,
1610,AGAP012247,0,0,
1611,AGAP012248,0,0,
1612,AGAP012249,0,0,
1613,AGAP012250,1,0,0.0
1614,AGAP012251,0,0,
