,gene_id,SNPs,selected_hets,ratio
891,AGAP002088,5,0,0.0
892,AGAP002089,6,0,0.0
893,AGAP002090,5,0,0.0
894,AGAP002091,6,0,0.0
895,AGAP002092,0,0,
896,AGAP002093,0,0,
897,AGAP002094,15,0,0.0
898,AGAP002095,9,0,0.0
899,AGAP002097,9,0,0.0
900,AGAP002098,1,0,0.0
901,AGAP002099,6,0,0.0
902,AGAP002100,17,0,0.0
903,AGAP002101,3,0,0.0
904,AGAP002102,5,0,0.0
905,AGAP002104,11,0,0.0
906,AGAP002105,3,0,0.0
907,AGAP002106,12,0,0.0
908,AGAP002107,2,0,0.0
909,AGAP002108,3,0,0.0
910,AGAP002109,6,0,0.0
911,AGAP002110,2,0,0.0
912,AGAP002111,0,0,
913,AGAP002112,5,1,0.2
914,AGAP002113,3,0,0.0
915,AGAP002114,18,0,0.0
916,AGAP002117,4,0,0.0
917,AGAP002118,1,0,0.0
918,AGAP002119,8,0,0.0
919,AGAP002120,5,0,0.0
920,AGAP002121,0,0,
921,AGAP002122,0,0,
922,AGAP002123,6,0,0.0
923,AGAP002124,5,0,0.0
924,AGAP002125,1,0,0.0
925,AGAP002126,6,0,0.0
926,AGAP002127,3,0,0.0
927,AGAP002128,2,0,0.0
928,AGAP002129,0,0,
929,AGAP002130,1,0,0.0
930,AGAP002131,10,0,0.0
931,AGAP002132,14,0,0.0
932,AGAP002133,2,0,0.0
933,AGAP002134,0,0,
934,AGAP002135,0,0,
935,AGAP002136,5,0,0.0
936,AGAP002137,3,1,0.3333333333333333
937,AGAP002138,5,0,0.0
938,AGAP002139,4,0,0.0
939,AGAP002140,0,0,
940,AGAP002141,0,0,
941,AGAP002142,5,4,0.8
942,AGAP002143,4,0,0.0
943,AGAP002144,3,0,0.0
944,AGAP002145,3,0,0.0
945,AGAP002146,0,0,
946,AGAP002150,7,0,0.0
947,AGAP002151,0,0,
948,AGAP002152,12,0,0.0
949,AGAP002153,1,1,1.0
950,AGAP002154,1,1,1.0
951,AGAP002155,0,0,
952,AGAP002156,3,0,0.0
953,AGAP002157,3,0,0.0
954,AGAP002159,8,0,0.0
955,AGAP002161,8,4,0.5
956,AGAP002162,0,0,
957,AGAP002166,0,0,
958,AGAP002167,0,0,
959,AGAP002168,2,0,0.0
960,AGAP002169,6,0,0.0
961,AGAP002170,1,0,0.0
962,AGAP002171,5,1,0.2
963,AGAP002172,4,0,0.0
964,AGAP002173,2,0,0.0
965,AGAP002174,1,0,0.0
966,AGAP002175,1,0,0.0
967,AGAP002176,4,0,0.0
968,AGAP002177,1,0,0.0
969,AGAP002178,10,0,0.0
970,AGAP002181,3,0,0.0
971,AGAP002182,4,0,0.0
972,AGAP002183,3,0,0.0
973,AGAP002184,7,0,0.0
974,AGAP002185,0,0,
975,AGAP002186,4,0,0.0
976,AGAP002188,1,0,0.0
977,AGAP002189,0,0,
978,AGAP002190,0,0,
979,AGAP002191,0,0,
980,AGAP002192,0,0,
981,AGAP002193,0,0,
982,AGAP002194,2,0,0.0
983,AGAP002195,1,0,0.0
984,AGAP002196,2,0,0.0
985,AGAP002197,0,0,
986,AGAP002198,0,0,
987,AGAP002199,0,0,
988,AGAP002200,9,0,0.0
989,AGAP002202,2,0,0.0
990,AGAP002203,0,0,
991,AGAP002204,0,0,
992,AGAP002205,0,0,
993,AGAP002206,0,0,
994,AGAP002207,0,0,
995,AGAP002208,0,0,
996,AGAP002209,0,0,
997,AGAP002210,0,0,
998,AGAP002211,0,0,
999,AGAP002212,5,0,0.0
1000,AGAP002214,2,0,0.0
1001,AGAP002215,3,1,0.3333333333333333
1002,AGAP002216,0,0,
1003,AGAP002217,0,0,
1004,AGAP002218,0,0,
1005,AGAP002219,5,0,0.0
1006,AGAP002220,3,1,0.3333333333333333
1007,AGAP002221,1,0,0.0
1008,AGAP002222,1,0,0.0
1009,AGAP002223,0,0,
1010,AGAP002224,7,0,0.0
1011,AGAP002226,3,0,0.0
1012,AGAP002227,1,0,0.0
1013,AGAP002228,1,0,0.0
1014,AGAP002229,2,0,0.0
1015,AGAP002231,0,0,
1016,AGAP002232,2,0,0.0
1017,AGAP002234,1,0,0.0
1018,AGAP002235,1,0,0.0
1019,AGAP002236,1,0,0.0
1020,AGAP002238,1,0,0.0
1021,AGAP002239,0,0,
1022,AGAP002240,0,0,
1023,AGAP002241,0,0,
1024,AGAP002242,8,1,0.125
1025,AGAP002243,4,0,0.0
1026,AGAP002244,1,0,0.0
1027,AGAP002245,0,0,
1028,AGAP002246,2,0,0.0
1029,AGAP002247,2,1,0.5
1030,AGAP002248,0,0,
1031,AGAP002250,2,0,0.0
1032,AGAP002251,0,0,
1033,AGAP002253,4,1,0.25
1034,AGAP002256,1,0,0.0
1035,AGAP002257,2,0,0.0
1036,AGAP002258,4,4,1.0
1037,AGAP002259,2,0,0.0
1038,AGAP002260,5,0,0.0
1039,AGAP002261,12,0,0.0
1040,AGAP002262,4,0,0.0
1041,AGAP002263,2,0,0.0
1042,AGAP002264,6,0,0.0
1043,AGAP002265,5,2,0.4
1044,AGAP002266,1,0,0.0
1045,AGAP002268,11,0,0.0
1046,AGAP002269,2,1,0.5
1047,AGAP002270,1,0,0.0
1048,AGAP002272,3,0,0.0
1049,AGAP002273,0,0,
1050,AGAP002274,6,0,0.0
1051,AGAP002275,7,0,0.0
1052,AGAP002276,1,1,1.0
1053,AGAP002277,1,0,0.0
1054,AGAP002278,2,0,0.0
1055,AGAP002279,3,0,0.0
1056,AGAP002280,6,1,0.16666666666666666
1057,AGAP002281,15,2,0.13333333333333333
1058,AGAP002282,4,0,0.0
1059,AGAP002283,0,0,
1060,AGAP002284,0,0,
1061,AGAP002285,0,0,
1062,AGAP002286,0,0,
1063,AGAP002287,0,0,
1064,AGAP002288,2,0,0.0
1065,AGAP002289,0,0,
1066,AGAP002290,2,1,0.5
1067,AGAP002291,0,0,
1068,AGAP002292,1,0,0.0
1069,AGAP002293,0,0,
1070,AGAP002294,0,0,
1071,AGAP002295,0,0,
1072,AGAP002296,0,0,
1073,AGAP002297,0,0,
1074,AGAP002298,0,0,
1075,AGAP002299,0,0,
1076,AGAP002300,0,0,
1077,AGAP002301,0,0,
1078,AGAP002302,0,0,
1079,AGAP002305,0,0,
1080,AGAP002306,0,0,
1081,AGAP002307,0,0,
1082,AGAP002308,0,0,
1083,AGAP002309,0,0,
1084,AGAP002310,0,0,
1085,AGAP002312,0,0,
1086,AGAP002313,0,0,
1087,AGAP002314,0,0,
1088,AGAP002315,0,0,
1089,AGAP002316,0,0,
1090,AGAP002317,0,0,
1091,AGAP002318,0,0,
1092,AGAP002320,0,0,
1093,AGAP002321,0,0,
1094,AGAP002322,0,0,
1095,AGAP002323,0,0,
1096,AGAP002324,0,0,
1097,AGAP002325,0,0,
1098,AGAP002326,0,0,
1099,AGAP002327,0,0,
1100,AGAP002328,1,0,0.0
1101,AGAP002329,0,0,
1102,AGAP002330,0,0,
1103,AGAP002331,1,1,1.0
1104,AGAP002332,0,0,
1105,AGAP002333,0,0,
1106,AGAP002334,6,3,0.5
1107,AGAP002335,29,8,0.27586206896551724
1108,AGAP002336,6,1,0.16666666666666666
1109,AGAP002337,0,0,
1110,AGAP002338,0,0,
1111,AGAP002339,3,3,1.0
1112,AGAP002340,0,0,
1113,AGAP002341,2,0,0.0
1114,AGAP002342,3,0,0.0
1115,AGAP002344,1,0,0.0
1116,AGAP002345,4,2,0.5
1117,AGAP002346,0,0,
1118,AGAP002347,1,1,1.0
1119,AGAP002348,7,6,0.8571428571428571
1120,AGAP002349,5,0,0.0
1121,AGAP002350,2,0,0.0
1122,AGAP002351,15,9,0.6
1123,AGAP002352,4,3,0.75
1124,AGAP002353,0,0,
1125,AGAP002354,15,5,0.3333333333333333
1126,AGAP002355,9,0,0.0
1127,AGAP002356,0,0,
1128,AGAP002357,3,1,0.3333333333333333
1129,AGAP002358,1,0,0.0
1130,AGAP002359,0,0,
1131,AGAP002360,0,0,
1132,AGAP002361,3,0,0.0
1133,AGAP002362,3,1,0.3333333333333333
1134,AGAP002363,2,0,0.0
1135,AGAP002364,1,0,0.0
1136,AGAP002365,12,0,0.0
1137,AGAP002366,19,0,0.0
1138,AGAP002367,2,0,0.0
1139,AGAP002368,0,0,
1140,AGAP002369,8,0,0.0
1141,AGAP002370,1,0,0.0
1142,AGAP002371,4,1,0.25
1143,AGAP002372,0,0,
1144,AGAP002374,0,0,
1145,AGAP002375,1,0,0.0
1146,AGAP002376,1,0,0.0
1147,AGAP002377,2,0,0.0
1148,AGAP002378,3,0,0.0
1149,AGAP002379,0,0,
1150,AGAP002381,3,0,0.0
1151,AGAP002382,6,0,0.0
1152,AGAP002383,3,2,0.6666666666666666
1153,AGAP002384,0,0,
1154,AGAP002385,0,0,
1155,AGAP002386,0,0,
1156,AGAP002387,0,0,
1157,AGAP002388,0,0,
1158,AGAP002389,1,0,0.0
1159,AGAP002390,0,0,
1160,AGAP002391,0,0,
1161,AGAP002392,0,0,
1162,AGAP002393,0,0,
1163,AGAP002394,0,0,
1164,AGAP002395,0,0,
1165,AGAP002396,1,0,0.0
1166,AGAP002397,0,0,
1167,AGAP002398,0,0,
1168,AGAP002399,5,0,0.0
1169,AGAP002400,2,0,0.0
1170,AGAP002401,0,0,
1171,AGAP002402,0,0,
1172,AGAP002403,2,0,0.0
1173,AGAP002404,0,0,
1174,AGAP002405,0,0,
1175,AGAP002406,2,0,0.0
1176,AGAP002407,0,0,
1177,AGAP002408,0,0,
1178,AGAP002409,0,0,
1179,AGAP002411,1,0,0.0
1180,AGAP002412,0,0,
1181,AGAP002413,0,0,
1182,AGAP002414,1,0,0.0
1183,AGAP002415,0,0,
1184,AGAP002416,0,0,
1185,AGAP002417,0,0,
1186,AGAP002418,1,0,0.0
1187,AGAP002419,0,0,
1188,AGAP002420,0,0,
1189,AGAP002421,0,0,
1190,AGAP002422,1,0,0.0
1191,AGAP002423,0,0,
1192,AGAP002424,0,0,
1193,AGAP002425,0,0,
1194,AGAP002426,0,0,
1195,AGAP002427,0,0,
1196,AGAP002428,1,0,0.0
1197,AGAP002429,0,0,
1198,AGAP002430,0,0,
1199,AGAP002431,1,0,0.0
1200,AGAP002432,0,0,
1201,AGAP002433,1,0,0.0
1202,AGAP002434,2,0,0.0
1203,AGAP002435,0,0,
1204,AGAP002436,0,0,
1205,AGAP002437,0,0,
1206,AGAP002438,1,0,0.0
1207,AGAP002439,0,0,
1208,AGAP002440,0,0,
1209,AGAP002441,0,0,
1210,AGAP002442,0,0,
1211,AGAP002443,0,0,
1212,AGAP002444,0,0,
1213,AGAP002445,0,0,
1214,AGAP002446,0,0,
1215,AGAP002447,0,0,
1216,AGAP002448,0,0,
1217,AGAP002449,0,0,
1218,AGAP002451,0,0,
1219,AGAP002453,0,0,
1220,AGAP002454,0,0,
1221,AGAP002455,0,0,
1222,AGAP002456,1,0,0.0
1223,AGAP002457,1,0,0.0
1224,AGAP002458,0,0,
1225,AGAP002459,0,0,
1226,AGAP002460,0,0,
1227,AGAP002461,0,0,
1228,AGAP002462,0,0,
1229,AGAP002463,0,0,
1230,AGAP002464,0,0,
1231,AGAP002465,0,0,
1232,AGAP002466,0,0,
1233,AGAP002468,0,0,
1234,AGAP002469,1,0,0.0
1235,AGAP002470,0,0,
1236,AGAP002471,0,0,
1237,AGAP002472,1,1,1.0
1238,AGAP002473,0,0,
1239,AGAP002474,0,0,
1240,AGAP002475,0,0,
1241,AGAP002476,3,0,0.0
1242,AGAP002477,0,0,
1243,AGAP002478,0,0,
1244,AGAP002480,0,0,
1245,AGAP002481,2,2,1.0
1246,AGAP002482,0,0,
1247,AGAP002483,0,0,
1248,AGAP002484,0,0,
1249,AGAP002485,0,0,
1250,AGAP002486,0,0,
1251,AGAP002487,0,0,
1252,AGAP002488,0,0,
1253,AGAP002491,0,0,
1254,AGAP002492,0,0,
1255,AGAP002493,0,0,
1256,AGAP002494,0,0,
1257,AGAP002495,0,0,
1258,AGAP002496,0,0,
1259,AGAP002497,0,0,
1260,AGAP002498,0,0,
1261,AGAP002499,0,0,
1262,AGAP002500,0,0,
1263,AGAP002501,0,0,
1264,AGAP002502,0,0,
1265,AGAP002503,0,0,
1266,AGAP002504,0,0,
1267,AGAP002505,0,0,
1268,AGAP002506,0,0,
1269,AGAP002507,0,0,
1270,AGAP002508,0,0,
1271,AGAP002509,1,0,0.0
1272,AGAP002510,0,0,
1273,AGAP002511,1,0,0.0
1274,AGAP002512,0,0,
1275,AGAP002513,0,0,
1276,AGAP002514,0,0,
1277,AGAP002515,0,0,
1278,AGAP002516,1,0,0.0
1279,AGAP002517,0,0,
1280,AGAP002518,0,0,
1281,AGAP002519,0,0,
1282,AGAP002520,1,0,0.0
1283,AGAP002521,0,0,
1284,AGAP002522,1,0,0.0
1285,AGAP002523,0,0,
1286,AGAP002524,0,0,
1287,AGAP002525,0,0,
1288,AGAP002526,0,0,
1289,AGAP002527,0,0,
1290,AGAP002528,0,0,
1291,AGAP002529,0,0,
1292,AGAP002530,0,0,
1293,AGAP002531,0,0,
1294,AGAP002532,0,0,
1295,AGAP002533,0,0,
1296,AGAP002534,0,0,
1297,AGAP002535,0,0,
1298,AGAP002536,0,0,
1299,AGAP002537,0,0,
1300,AGAP002538,0,0,
1301,AGAP002539,0,0,
1302,AGAP002540,0,0,
1303,AGAP002541,0,0,
1304,AGAP002542,0,0,
1305,AGAP002543,0,0,
1306,AGAP002544,0,0,
1307,AGAP002546,0,0,
1308,AGAP002547,0,0,
1309,AGAP002548,0,0,
1310,AGAP002549,0,0,
1311,AGAP002550,0,0,
1312,AGAP002551,0,0,
1313,AGAP002552,0,0,
1314,AGAP002553,0,0,
1315,AGAP002554,0,0,
1316,AGAP002555,0,0,
1317,AGAP002556,0,0,
1318,AGAP002557,0,0,
1319,AGAP002558,0,0,
1320,AGAP002559,0,0,
1321,AGAP002560,0,0,
1322,AGAP002561,0,0,
1323,AGAP002562,0,0,
1324,AGAP002563,0,0,
1325,AGAP002564,0,0,
1326,AGAP002566,0,0,
1327,AGAP002567,0,0,
1328,AGAP002568,0,0,
1329,AGAP002569,0,0,
1330,AGAP002570,0,0,
1331,AGAP002571,0,0,
1332,AGAP002572,0,0,
1333,AGAP002573,0,0,
1334,AGAP002575,0,0,
1335,AGAP002576,0,0,
1336,AGAP002577,0,0,
1337,AGAP002578,0,0,
1338,AGAP002580,0,0,
1339,AGAP002581,0,0,
1340,AGAP002582,0,0,
1341,AGAP002583,0,0,
1342,AGAP002585,0,0,
1343,AGAP002586,0,0,
1344,AGAP002587,0,0,
1345,AGAP002588,0,0,
1346,AGAP002589,0,0,
1347,AGAP002590,0,0,
1348,AGAP002591,0,0,
1349,AGAP002592,0,0,
1350,AGAP002593,0,0,
1351,AGAP002594,0,0,
1352,AGAP002595,0,0,
1353,AGAP002596,0,0,
1354,AGAP002597,0,0,
1355,AGAP002598,0,0,
1356,AGAP002599,0,0,
1357,AGAP002600,0,0,
1358,AGAP002601,0,0,
1359,AGAP002602,0,0,
1360,AGAP002603,0,0,
1361,AGAP002604,0,0,
1362,AGAP002605,0,0,
1363,AGAP002606,0,0,
1364,AGAP002607,0,0,
1365,AGAP002608,0,0,
1366,AGAP002609,0,0,
1367,AGAP002610,0,0,
1368,AGAP002612,0,0,
1369,AGAP002613,0,0,
1370,AGAP002614,0,0,
1371,AGAP002615,0,0,
1372,AGAP002616,0,0,
1373,AGAP002617,0,0,
1374,AGAP002618,0,0,
1375,AGAP002619,0,0,
1376,AGAP002620,0,0,
1377,AGAP002621,0,0,
1378,AGAP002622,0,0,
1379,AGAP002623,3,0,0.0
1380,AGAP002624,8,2,0.25
1381,AGAP002625,2,0,0.0
1382,AGAP002626,3,3,1.0
1383,AGAP002627,0,0,
1384,AGAP002628,3,0,0.0
1385,AGAP002629,16,0,0.0
1386,AGAP002630,0,0,
1387,AGAP002631,0,0,
1388,AGAP002632,0,0,
1389,AGAP002633,0,0,
1390,AGAP002634,0,0,
1391,AGAP002635,0,0,
1392,AGAP002636,0,0,
1393,AGAP002637,0,0,
1394,AGAP002638,0,0,
1395,AGAP002639,0,0,
1396,AGAP002640,0,0,
1397,AGAP002641,0,0,
1398,AGAP002642,0,0,
1399,AGAP002643,0,0,
1400,AGAP002644,3,2,0.6666666666666666
1401,AGAP002645,2,0,0.0
1402,AGAP002646,1,0,0.0
1403,AGAP002647,0,0,
1404,AGAP002648,18,5,0.2777777777777778
1405,AGAP002649,42,4,0.09523809523809523
1406,AGAP002650,6,0,0.0
1407,AGAP002651,62,20,0.3225806451612903
1408,AGAP002652,9,1,0.1111111111111111
1409,AGAP002653,6,0,0.0
1410,AGAP002654,7,2,0.2857142857142857
1411,AGAP002655,12,0,0.0
1412,AGAP002656,32,8,0.25
1413,AGAP002657,8,0,0.0
1414,AGAP002658,1,0,0.0
1415,AGAP002659,13,1,0.07692307692307693
1416,AGAP002660,0,0,
1417,AGAP002661,9,0,0.0
1418,AGAP002662,10,0,0.0
1419,AGAP002663,16,1,0.0625
1420,AGAP002664,4,1,0.25
1421,AGAP002665,19,6,0.3157894736842105
1422,AGAP002666,5,2,0.4
1423,AGAP002667,4,3,0.75
1424,AGAP002669,9,3,0.3333333333333333
1425,AGAP002670,13,0,0.0
1426,AGAP002671,14,1,0.07142857142857142
1427,AGAP002672,16,0,0.0
1428,AGAP002673,0,0,
1429,AGAP002674,2,0,0.0
1430,AGAP002677,5,0,0.0
1431,AGAP002678,6,0,0.0
1432,AGAP002680,11,1,0.09090909090909091
1433,AGAP002683,4,0,0.0
1434,AGAP002684,12,0,0.0
1435,AGAP002685,2,0,0.0
1436,AGAP002686,6,1,0.16666666666666666
1437,AGAP002687,8,0,0.0
1438,AGAP002689,5,0,0.0
1439,AGAP002690,9,0,0.0
1440,AGAP002691,2,0,0.0
1441,AGAP002692,23,0,0.0
1442,AGAP002693,6,0,0.0
1443,AGAP002695,3,0,0.0
1444,AGAP002696,0,0,
1445,AGAP002697,0,0,
1446,AGAP002698,0,0,
1447,AGAP002699,0,0,
1448,AGAP002700,0,0,
1449,AGAP002701,0,0,
1450,AGAP002702,2,0,0.0
1451,AGAP002703,0,0,
1452,AGAP002704,0,0,
1453,AGAP002705,1,0,0.0
1454,AGAP002706,0,0,
1455,AGAP002707,0,0,
1456,AGAP002708,0,0,
1457,AGAP002709,2,0,0.0
1458,AGAP002710,0,0,
1459,AGAP002711,0,0,
1460,AGAP002712,1,0,0.0
1461,AGAP002713,0,0,
1462,AGAP002715,0,0,
1463,AGAP002717,0,0,
1464,AGAP002718,0,0,
1465,AGAP002719,0,0,
1466,AGAP002720,0,0,
1467,AGAP002721,0,0,
1468,AGAP002722,0,0,
1469,AGAP002723,0,0,
1470,AGAP002724,0,0,
1471,AGAP002725,0,0,
1472,AGAP002726,0,0,
1473,AGAP002727,0,0,
1474,AGAP002728,0,0,
1475,AGAP002729,0,0,
1476,AGAP002730,0,0,
1477,AGAP002731,0,0,
1478,AGAP002732,0,0,
1479,AGAP002733,0,0,
1480,AGAP002734,0,0,
1481,AGAP002735,0,0,
1482,AGAP002736,0,0,
1483,AGAP002737,0,0,
1484,AGAP002738,0,0,
1485,AGAP002739,0,0,
1486,AGAP002740,0,0,
1487,AGAP002741,0,0,
1488,AGAP002742,0,0,
1489,AGAP002743,0,0,
1490,AGAP002744,0,0,
1491,AGAP002747,0,0,
1492,AGAP002748,0,0,
1493,AGAP002749,0,0,
1494,AGAP002750,0,0,
1495,AGAP002751,0,0,
1496,AGAP002752,0,0,
1497,AGAP002753,0,0,
1498,AGAP002754,0,0,
1499,AGAP002755,0,0,
1500,AGAP002756,0,0,
1501,AGAP002757,0,0,
1502,AGAP002758,0,0,
1503,AGAP002759,0,0,
1504,AGAP002760,0,0,
1505,AGAP002761,0,0,
1506,AGAP002762,0,0,
1507,AGAP002763,0,0,
1508,AGAP002764,0,0,
1509,AGAP002765,0,0,
1510,AGAP002766,0,0,
1511,AGAP002767,0,0,
1512,AGAP002769,0,0,
1513,AGAP002770,0,0,
1514,AGAP002771,0,0,
1515,AGAP002774,0,0,
1516,AGAP002775,0,0,
1517,AGAP002776,0,0,
1518,AGAP002777,0,0,
1519,AGAP002778,0,0,
1520,AGAP002779,0,0,
1521,AGAP002780,0,0,
1522,AGAP002781,0,0,
1523,AGAP002782,0,0,
1524,AGAP002783,0,0,
1525,AGAP002784,0,0,
1526,AGAP002787,0,0,
1527,AGAP002788,0,0,
1528,AGAP002789,0,0,
1529,AGAP002790,0,0,
1530,AGAP002791,0,0,
1531,AGAP002792,0,0,
1532,AGAP002793,0,0,
1533,AGAP002795,0,0,
1534,AGAP002796,0,0,
1535,AGAP002797,0,0,
1536,AGAP002798,0,0,
1537,AGAP002799,0,0,
1538,AGAP002800,0,0,
1539,AGAP002801,0,0,
1540,AGAP002802,0,0,
1541,AGAP002803,0,0,
1542,AGAP002804,0,0,
1543,AGAP002805,0,0,
1544,AGAP002807,0,0,
1545,AGAP002808,0,0,
1546,AGAP002809,0,0,
1547,AGAP002810,0,0,
1548,AGAP002811,0,0,
1549,AGAP002812,0,0,
1550,AGAP002813,0,0,
1551,AGAP002814,0,0,
1552,AGAP002815,0,0,
1553,AGAP002816,0,0,
1554,AGAP002818,0,0,
1555,AGAP002819,0,0,
1556,AGAP002820,0,0,
1557,AGAP002821,0,0,
1558,AGAP002822,0,0,
1559,AGAP002823,0,0,
1560,AGAP002824,0,0,
1561,AGAP002825,0,0,
1562,AGAP002826,0,0,
1563,AGAP002828,0,0,
1564,AGAP002829,0,0,
1565,AGAP002830,0,0,
1566,AGAP002831,0,0,
1567,AGAP002832,0,0,
1568,AGAP002835,0,0,
1569,AGAP002836,0,0,
1570,AGAP002837,0,0,
1571,AGAP002838,0,0,
1572,AGAP002839,0,0,
1573,AGAP002840,0,0,
1574,AGAP002841,0,0,
1575,AGAP002842,0,0,
1576,AGAP002845,0,0,
1577,AGAP002846,0,0,
1578,AGAP002847,0,0,
1579,AGAP002848,0,0,
1580,AGAP002849,0,0,
1581,AGAP002850,0,0,
1582,AGAP002851,0,0,
1583,AGAP002852,0,0,
1584,AGAP002853,0,0,
1585,AGAP002854,0,0,
1586,AGAP002855,0,0,
1587,AGAP002856,0,0,
1588,AGAP002857,0,0,
1589,AGAP002858,0,0,
1590,AGAP002859,0,0,
1591,AGAP002862,0,0,
1592,AGAP002863,0,0,
1593,AGAP002864,0,0,
1594,AGAP002865,0,0,
1595,AGAP002866,0,0,
1596,AGAP002867,0,0,
1597,AGAP002868,0,0,
1598,AGAP002869,0,0,
1599,AGAP002870,0,0,
1600,AGAP002872,0,0,
1601,AGAP002874,0,0,
1602,AGAP002875,0,0,
1603,AGAP002876,0,0,
1604,AGAP002877,0,0,
1605,AGAP002878,0,0,
1606,AGAP002879,0,0,
1607,AGAP002880,0,0,
1608,AGAP002881,0,0,
1609,AGAP002883,0,0,
1610,AGAP002884,0,0,
1611,AGAP002885,0,0,
1612,AGAP002886,0,0,
1613,AGAP002888,0,0,
1614,AGAP002889,0,0,
1615,AGAP002890,0,0,
1616,AGAP002891,0,0,
1617,AGAP002892,0,0,
1618,AGAP002893,0,0,
1619,AGAP002894,0,0,
1620,AGAP002895,0,0,
1621,AGAP002896,0,0,
1622,AGAP002898,0,0,
1623,AGAP002899,0,0,
1624,AGAP002900,0,0,
1625,AGAP002901,0,0,
1626,AGAP002902,0,0,
1627,AGAP002903,0,0,
1628,AGAP002904,0,0,
1629,AGAP002905,0,0,
1630,AGAP002906,0,0,
1631,AGAP002907,0,0,
1632,AGAP002908,0,0,
1633,AGAP002909,0,0,
1634,AGAP002910,0,0,
1635,AGAP002911,0,0,
1636,AGAP002912,0,0,
1637,AGAP002913,0,0,
1638,AGAP002914,0,0,
1639,AGAP002915,0,0,
1640,AGAP002916,0,0,
1641,AGAP002917,0,0,
1642,AGAP002918,0,0,
1643,AGAP002919,0,0,
1644,AGAP002920,0,0,
1645,AGAP002921,0,0,
1646,AGAP002922,0,0,
1647,AGAP002923,0,0,
1648,AGAP002924,0,0,
1649,AGAP002925,0,0,
1650,AGAP002926,0,0,
1651,AGAP002928,0,0,
1652,AGAP002929,0,0,
1653,AGAP002931,0,0,
1654,AGAP002932,0,0,
1655,AGAP002933,0,0,
1656,AGAP002935,0,0,
1657,AGAP002936,0,0,
1658,AGAP002937,0,0,
1659,AGAP002938,0,0,
1660,AGAP002939,0,0,
1661,AGAP002942,0,0,
1662,AGAP002943,0,0,
1663,AGAP002945,0,0,
1664,AGAP002947,0,0,
1665,AGAP002948,0,0,
1666,AGAP002949,0,0,
1667,AGAP002950,0,0,
1668,AGAP002951,0,0,
1669,AGAP002952,0,0,
1670,AGAP002953,0,0,
1671,AGAP002954,0,0,
1672,AGAP002955,0,0,
1673,AGAP002956,0,0,
1674,AGAP002957,0,0,
1675,AGAP002958,0,0,
1676,AGAP002959,0,0,
1677,AGAP002960,0,0,
1678,AGAP002961,0,0,
1679,AGAP002962,0,0,
1680,AGAP002966,0,0,
1681,AGAP002967,0,0,
1682,AGAP002968,0,0,
1683,AGAP002969,0,0,
1684,AGAP002970,0,0,
1685,AGAP002971,0,0,
1686,AGAP002972,0,0,
1687,AGAP002973,0,0,
1688,AGAP002974,0,0,
1689,AGAP002975,0,0,
1690,AGAP002976,0,0,
1691,AGAP002977,0,0,
1692,AGAP002978,0,0,
1693,AGAP002979,0,0,
1694,AGAP002980,0,0,
1695,AGAP002981,0,0,
1696,AGAP002982,0,0,
1697,AGAP002983,0,0,
1698,AGAP002984,0,0,
1699,AGAP002985,0,0,
1700,AGAP002986,0,0,
1701,AGAP002988,0,0,
1702,AGAP002989,0,0,
1703,AGAP002990,0,0,
1704,AGAP002991,0,0,
1705,AGAP002992,0,0,
1706,AGAP002993,2,0,0.0
1707,AGAP002994,0,0,
1708,AGAP002995,2,0,0.0
1709,AGAP002996,1,0,0.0
1710,AGAP002997,1,0,0.0
1711,AGAP002999,1,0,0.0
1712,AGAP003000,2,0,0.0
1713,AGAP003001,1,0,0.0
1714,AGAP003002,4,0,0.0
1715,AGAP003003,0,0,
1716,AGAP003004,0,0,
1717,AGAP003005,0,0,
1718,AGAP003006,0,0,
1719,AGAP003007,0,0,
1720,AGAP003009,2,0,0.0
1721,AGAP003010,1,0,0.0
1722,AGAP003012,0,0,
1723,AGAP003013,0,0,
1724,AGAP003014,0,0,
1725,AGAP003015,0,0,
1726,AGAP003016,0,0,
1727,AGAP003017,0,0,
1728,AGAP003018,0,0,
1729,AGAP003019,0,0,
1730,AGAP003020,0,0,
1731,AGAP003021,0,0,
1732,AGAP003022,0,0,
1733,AGAP003023,0,0,
1734,AGAP003024,0,0,
1735,AGAP003025,0,0,
1736,AGAP003026,0,0,
1737,AGAP003027,0,0,
1738,AGAP003028,0,0,
1739,AGAP003029,0,0,
1740,AGAP003030,0,0,
1741,AGAP003032,0,0,
1742,AGAP003033,0,0,
1743,AGAP003034,0,0,
1744,AGAP003035,0,0,
1745,AGAP003036,0,0,
1746,AGAP003037,0,0,
1747,AGAP003038,0,0,
1748,AGAP003039,0,0,
1749,AGAP003040,0,0,
1750,AGAP003041,0,0,
1751,AGAP003042,0,0,
1752,AGAP003043,1,0,0.0
1753,AGAP003047,0,0,
1754,AGAP003048,0,0,
1755,AGAP003049,0,0,
1756,AGAP003050,0,0,
1757,AGAP003051,0,0,
1758,AGAP003052,0,0,
1759,AGAP003053,0,0,
1760,AGAP003054,0,0,
1761,AGAP003055,0,0,
1762,AGAP003056,1,0,0.0
1763,AGAP003057,0,0,
1764,AGAP003059,0,0,
1765,AGAP003060,0,0,
1766,AGAP003061,0,0,
1767,AGAP003062,0,0,
1768,AGAP003063,0,0,
1769,AGAP003064,0,0,
1770,AGAP003065,0,0,
